NU_ANO_AVALIACAO;CO_UF;SG_UF;CO_BLOCO;NU_POSICAO;CO_ITEM;TP_SERIE;TP_DISCIPLINA;NU_DESCRITOR_HABILIDADE;DS_GABARITO;TP_RESPOSTA_ITEM;TP_MODELO_TRI;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;NU_PARAM_B1;NU_PARAM_B2;NU_PARAM_B3;NU_PARAM_B4;IN_ITEM_COMUM
2025;33;RJ;9;1;98;2;1;D05;A;3;2;0.039050000000000;786.397380000000000;0.294540000000000;;;;;0
2025;33;RJ;4;4;127;2;1;D08;B;3;2;0.013580000000000;799.862920000000000;0.226850000000000;;;;;0
2025;33;RJ;10;2;97;2;1;D07;A;3;2;0.044150000000000;831.604390000000000;0.278380000000000;;;;;0
2025;33;RJ;7;1;96;2;1;D05;A;3;2;0.062290000000000;745.134180000000000;0.296480000000000;;;;;0
2025;33;RJ;12;2;46;2;1;D09;;2;3;0.042680000000000;;;670.961460000000000;682.664350000000000;701.090070000000000;740.637000000000000;0
2025;33;RJ;13;2;45;2;1;D09;;2;3;0.040920000000000;;;674.950050000000000;686.774920000000000;703.218360000000000;740.513580000000000;0
2025;33;RJ;2;7;117353;2;1;D01;C;3;2;0.026610000000000;694.384270000000000;0.123700000000000;;;;;1
2025;33;RJ;12;1;44;2;1;D09;;2;3;0.034430000000000;;;654.104800000000000;666.777190000000000;681.209610000000000;721.039610000000000;0
2025;33;RJ;11;1;43;2;1;D09;;2;3;0.036000000000000;;;651.870820000000000;659.958570000000000;668.034160000000000;690.214970000000000;0
2025;33;RJ;11;9;42;2;1;D10;;1;3;0.056110000000000;;;731.144500000000000;766.128880000000000;;;0
2025;33;RJ;12;9;42;2;1;D10;;1;3;0.056110000000000;;;731.144500000000000;766.128880000000000;;;0
2025;33;RJ;3;8;117416;2;1;D01;A;3;2;0.023300000000000;649.756400000000000;0.115840000000000;;;;;1
2025;33;RJ;13;9;42;2;1;D10;;1;3;0.056110000000000;;;731.144500000000000;766.128880000000000;;;0
2025;33;RJ;11;8;41;2;1;D10;;1;3;0.077040000000000;;;739.001410000000000;764.059660000000000;793.947290000000000;;0
2025;33;RJ;12;8;41;2;1;D10;;1;3;0.077040000000000;;;739.001410000000000;764.059660000000000;793.947290000000000;;0
2025;33;RJ;13;8;41;2;1;D10;;1;3;0.077040000000000;;;739.001410000000000;764.059660000000000;793.947290000000000;;0
2025;33;RJ;11;7;40;2;1;D10;;1;3;0.038080000000000;;;779.651710000000000;826.045200000000000;853.365160000000000;;0
2025;33;RJ;12;7;40;2;1;D10;;1;3;0.038080000000000;;;779.651710000000000;826.045200000000000;853.365160000000000;;0
2025;33;RJ;1;1;117484;2;1;D02;B;3;2;0.029850000000000;618.713900000000000;0.106600000000000;;;;;1
2025;33;RJ;13;7;40;2;1;D10;;1;3;0.038080000000000;;;779.651710000000000;826.045200000000000;853.365160000000000;;0
2025;33;RJ;11;6;39;2;1;D10;;1;3;0.053310000000000;;;732.018990000000000;792.021470000000000;;;0
2025;33;RJ;3;2;117534;2;1;D01;B;3;2;0.019800000000000;613.221470000000000;0.187240000000000;;;;;1
2025;33;RJ;12;6;39;2;1;D10;;1;3;0.053310000000000;;;732.018990000000000;792.021470000000000;;;0
2025;33;RJ;13;6;39;2;1;D10;;1;3;0.053310000000000;;;732.018990000000000;792.021470000000000;;;0
2025;33;RJ;11;5;38;2;1;D10;;1;3;0.047270000000000;;;713.747320000000000;756.169140000000000;;;0
2025;33;RJ;12;5;38;2;1;D10;;1;3;0.047270000000000;;;713.747320000000000;756.169140000000000;;;0
2025;33;RJ;13;5;38;2;1;D10;;1;3;0.047270000000000;;;713.747320000000000;756.169140000000000;;;0
2025;33;RJ;11;4;37;2;1;D10;;1;3;0.081450000000000;;;729.048200000000000;761.202030000000000;797.144120000000000;;0
2025;33;RJ;12;4;37;2;1;D10;;1;3;0.081450000000000;;;729.048200000000000;761.202030000000000;797.144120000000000;;0
2025;33;RJ;13;4;37;2;1;D10;;1;3;0.081450000000000;;;729.048200000000000;761.202030000000000;797.144120000000000;;0
2025;33;RJ;11;3;36;2;1;D10;;1;3;0.079690000000000;;;730.846610000000000;767.819630000000000;;;0
2025;33;RJ;12;3;36;2;1;D10;;1;3;0.079690000000000;;;730.846610000000000;767.819630000000000;;;0
2025;33;RJ;13;3;36;2;1;D10;;1;3;0.079690000000000;;;730.846610000000000;767.819630000000000;;;0
2025;33;RJ;13;1;35;2;1;D09;;2;3;0.036050000000000;;;655.052310000000000;665.170210000000000;676.459560000000000;702.427800000000000;0
2025;33;RJ;11;2;34;2;1;D09;;2;3;0.035820000000000;;;669.580670000000000;682.745060000000000;700.982460000000000;759.102220000000000;0
2025;41;PR;2;3;117537;2;1;D03;C;3;2;0.071710000000000;698.435290000000000;0.264330000000000;;;;;1
2025;41;PR;3;2;117534;2;1;D01;B;3;2;0.019800000000000;613.221470000000000;0.187240000000000;;;;;1
2025;41;PR;3;6;117512;2;1;D06;D;3;2;0.020010000000000;814.223440000000000;0.111010000000000;;;;;1
2025;41;PR;3;5;117496;2;1;D01;C;3;2;0.033710000000000;651.362080000000000;0.086780000000000;;;;;1
2025;41;PR;1;1;117484;2;1;D02;B;3;2;0.029850000000000;618.713900000000000;0.106600000000000;;;;;1
2025;41;PR;3;3;117482;2;1;D05;D;3;2;0.034380000000000;751.669690000000000;0.175800000000000;;;;;1
2025;41;PR;1;4;117478;2;1;D02;C;3;2;0.043120000000000;657.772590000000000;0.112290000000000;;;;;1
2025;41;PR;1;2;117474;2;1;D01;C;3;2;0.027600000000000;676.112640000000000;0.083530000000000;;;;;1
2025;41;PR;1;7;117472;2;1;D02;D;3;2;0.046610000000000;654.806690000000000;0.076510000000000;;;;;1
2025;41;PR;1;5;117443;2;1;D08;D;3;2;0.031330000000000;717.888460000000000;0.149420000000000;;;;;1
2025;41;PR;1;8;117442;2;1;D03;B;3;2;0.040230000000000;679.382170000000000;0.325150000000000;;;;;1
2025;41;PR;3;8;117416;2;1;D01;A;3;2;0.023300000000000;649.756400000000000;0.115840000000000;;;;;1
2025;41;PR;2;6;117413;2;1;D07;D;3;2;0.022170000000000;771.864190000000000;0.146790000000000;;;;;1
2025;41;PR;2;2;117411;2;1;D01;B;3;2;0.025230000000000;623.313180000000000;0.106540000000000;;;;;1
2025;41;PR;2;7;117353;2;1;D01;C;3;2;0.035120000000000;684.711150000000000;0.214000000000000;;;;;1
2025;41;PR;2;1;117351;2;1;D02;A;3;2;0.034980000000000;632.421980000000000;0.107470000000000;;;;;1
2025;41;PR;2;5;117350;2;1;D02;A;3;2;0.035970000000000;631.354300000000000;0.106530000000000;;;;;1
2025;41;PR;4;3;134;2;1;D08;B;3;2;0.031570000000000;736.046290000000000;0.208090000000000;;;;;0
2025;41;PR;5;4;133;2;1;D04;C;3;2;0.048100000000000;760.382650000000000;0.200660000000000;;;;;0
2025;41;PR;1;6;132;2;1;D01;B;3;2;0.029030000000000;829.112200000000000;0.286870000000000;;;;;0
2025;41;PR;3;7;131;2;1;D03;B;3;2;0.029320000000000;648.443130000000000;0.198530000000000;;;;;0
2025;41;PR;1;3;130;2;1;D03;A;3;2;0.024430000000000;628.453120000000000;0.196580000000000;;;;;0
2025;41;PR;4;4;129;2;1;D06;B;3;2;0.034690000000000;798.396000000000000;0.269260000000000;;;;;0
2025;41;PR;5;3;128;2;1;D08;A;3;2;0.021530000000000;783.321610000000000;0.231900000000000;;;;;0
2025;41;PR;9;2;124;2;1;D04;D;3;2;0.024210000000000;780.106690000000000;0.111350000000000;;;;;0
2025;41;PR;10;2;123;2;1;D07;B;3;2;0.016460000000000;784.423680000000000;0.171870000000000;;;;;0
2025;41;PR;7;3;122;2;1;D04;B;3;2;0.037370000000000;765.901930000000000;0.370000000000000;;;;;0
2025;41;PR;9;4;120;2;1;D06;B;3;2;0.029100000000000;739.483520000000000;0.271330000000000;;;;;0
2025;41;PR;10;1;119;2;1;D08;B;3;2;0.030710000000000;784.599510000000000;0.300530000000000;;;;;0
2025;41;PR;9;1;118;2;1;D05;B;3;2;0.039300000000000;738.623460000000000;0.262640000000000;;;;;0
2025;41;PR;8;4;117;2;1;D08;D;3;2;0.028470000000000;768.507790000000000;0.111960000000000;;;;;0
2025;41;PR;7;4;116;2;1;D07;D;3;2;0.024800000000000;790.597520000000000;0.131620000000000;;;;;0
2025;41;PR;9;3;115;2;1;D07;A;3;2;0.027210000000000;748.825380000000000;0.154220000000000;;;;;0
2025;41;PR;7;2;114;2;1;D08;C;3;2;0.041650000000000;768.462330000000000;0.169310000000000;;;;;0
2025;41;PR;8;1;113;2;1;D05;D;3;2;0.047910000000000;731.323170000000000;0.128660000000000;;;;;0
2025;41;PR;8;3;112;2;1;D06;B;3;2;0.051650000000000;756.010360000000000;0.304680000000000;;;;;0
2025;41;PR;10;4;111;2;1;D06;C;3;2;0.036040000000000;830.934380000000000;0.255910000000000;;;;;0
2025;41;PR;4;1;110;2;1;D07;B;3;2;0.044590000000000;747.771040000000000;0.324680000000000;;;;;0
2025;41;PR;8;2;121;2;1;D04;C;3;2;0.043700000000000;793.859220000000000;0.169780000000000;;;;;0
2025;41;PR;6;4;125;2;1;D04;A;3;2;0.044930000000000;733.474480000000000;0.240040000000000;;;;;0
2025;41;PR;5;2;109;2;1;D06;C;3;2;0.039620000000000;751.054640000000000;0.145730000000000;;;;;0
2025;41;PR;5;1;108;2;1;D05;B;3;2;0.045680000000000;759.165890000000000;0.278590000000000;;;;;0
2025;41;PR;4;2;107;2;1;D04;C;3;2;0.052970000000000;759.945030000000000;0.196270000000000;;;;;0
2025;41;PR;6;2;106;2;1;D05;A;3;2;0.026130000000000;786.374180000000000;0.197740000000000;;;;;0
2025;41;PR;6;3;105;2;1;D06;D;3;2;0.050490000000000;763.108970000000000;0.144200000000000;;;;;0
2025;41;PR;10;3;50;2;1;D04;C;3;2;0.056720000000000;759.443680000000000;0.218420000000000;;;;;0
2025;41;PR;7;1;49;2;1;D05;C;3;2;0.028660000000000;766.088160000000000;0.156870000000000;;;;;0
2025;41;PR;13;2;46;2;1;D09;;2;3;0.044170000000000;;;680.647360000000000;697.739230000000000;719.440960000000000;748.231870000000000;0
2025;41;PR;6;1;135;2;1;D08;D;3;2;0.044920000000000;757.176560000000000;0.122430000000000;;;;;0
2025;41;PR;11;2;45;2;1;D09;;2;3;0.046490000000000;;;665.721780000000000;687.374860000000000;707.184840000000000;733.744810000000000;0
2025;41;PR;12;1;44;2;1;D09;;2;3;0.039360000000000;;;655.420320000000000;672.186210000000000;690.599970000000000;731.791240000000000;0
2025;41;PR;3;4;117404;2;1;D02;A;3;2;0.050980000000000;664.132130000000000;0.316640000000000;;;;;1
2025;41;PR;13;1;43;2;1;D09;;2;3;0.044530000000000;;;660.207240000000000;673.743860000000000;689.098600000000000;714.305900000000000;0
2025;41;PR;11;1;42;2;1;D09;;2;3;0.037540000000000;;;648.965360000000000;661.286330000000000;675.267200000000000;714.073360000000000;0
2025;41;PR;11;9;41;2;1;D10;;1;3;0.059460000000000;;;736.553970000000000;780.849820000000000;;;0
2025;41;PR;12;9;41;2;1;D10;;1;3;0.059460000000000;;;736.553970000000000;780.849820000000000;;;0
2025;41;PR;13;9;41;2;1;D10;;1;3;0.059460000000000;;;736.553970000000000;780.849820000000000;;;0
2025;41;PR;11;8;40;2;1;D10;;1;3;0.075490000000000;;;733.453060000000000;761.122160000000000;793.711250000000000;;0
2025;41;PR;2;8;117434;2;1;D03;B;3;2;0.055460000000000;708.748630000000000;0.378710000000000;;;;;1
2025;41;PR;12;8;40;2;1;D10;;1;3;0.075490000000000;;;733.453060000000000;761.122160000000000;793.711250000000000;;0
2025;41;PR;13;8;40;2;1;D10;;1;3;0.075490000000000;;;733.453060000000000;761.122160000000000;793.711250000000000;;0
2025;41;PR;12;7;39;2;1;D10;;1;3;0.036550000000000;;;776.304570000000000;830.625450000000000;854.560580000000000;;0
2025;41;PR;11;7;39;2;1;D10;;1;3;0.036550000000000;;;776.304570000000000;830.625450000000000;854.560580000000000;;0
2025;41;PR;2;4;117492;2;1;D05;C;3;2;0.026450000000000;745.839840000000000;0.229700000000000;;;;;1
2025;41;PR;13;7;39;2;1;D10;;1;3;0.036550000000000;;;776.304570000000000;830.625450000000000;854.560580000000000;;0
2025;41;PR;11;6;38;2;1;D10;;1;3;0.056910000000000;;;740.397900000000000;807.844240000000000;;;0
2025;41;PR;12;6;38;2;1;D10;;1;3;0.056910000000000;;;740.397900000000000;807.844240000000000;;;0
2025;41;PR;13;6;38;2;1;D10;;1;3;0.056910000000000;;;740.397900000000000;807.844240000000000;;;0
2025;41;PR;3;1;117535;2;1;D02;D;3;2;0.039590000000000;659.808770000000000;0.064480000000000;;;;;1
2025;41;PR;12;5;37;2;1;D10;;1;3;0.043990000000000;;;712.545880000000000;761.886550000000000;;;0
2025;41;PR;13;5;37;2;1;D10;;1;3;0.043990000000000;;;712.545880000000000;761.886550000000000;;;0
2025;41;PR;11;5;37;2;1;D10;;1;3;0.043990000000000;;;712.545880000000000;761.886550000000000;;;0
2025;41;PR;11;4;36;2;1;D10;;1;3;0.064900000000000;;;722.982800000000000;758.481130000000000;808.574360000000000;;0
2025;41;PR;12;4;36;2;1;D10;;1;3;0.064900000000000;;;722.982800000000000;758.481130000000000;808.574360000000000;;0
2025;41;PR;13;4;36;2;1;D10;;1;3;0.064900000000000;;;722.982800000000000;758.481130000000000;808.574360000000000;;0
2025;41;PR;13;3;35;2;1;D10;;1;3;0.062880000000000;;;724.656750000000000;772.129890000000000;;;0
2025;41;PR;11;3;35;2;1;D10;;1;3;0.062880000000000;;;724.656750000000000;772.129890000000000;;;0
2025;41;PR;12;3;35;2;1;D10;;1;3;0.062880000000000;;;724.656750000000000;772.129890000000000;;;0
2025;41;PR;12;2;34;2;1;D09;;2;3;0.051300000000000;;;677.330690000000000;692.199670000000000;707.984310000000000;740.507260000000000;0
2025;42;SC;8;4;808301;2;1;D5;C;3;2;0.046900000000000;745.427620000000000;0.210130000000000;;;;;0
2025;42;SC;8;1;651860;2;1;D7;B;3;2;0.023930000000000;710.707800000000000;0.191580000000000;;;;;0
2025;42;SC;9;3;651850;2;1;D4;C;3;2;0.021100000000000;712.173290000000000;0.185680000000000;;;;;0
2025;42;SC;6;4;577881;2;1;D3;A;3;2;0.032540000000000;704.818100000000000;0.189600000000000;;;;;0
2025;42;SC;5;3;566121;2;1;D5;A;3;2;0.018480000000000;786.533020000000000;0.203030000000000;;;;;0
2025;42;SC;7;1;566110;2;1;D6;D;3;2;0.034510000000000;763.154870000000000;0.153190000000000;;;;;0
2025;42;SC;10;2;303645;2;1;D8;C;3;2;0.032090000000000;765.909670000000000;0.239960000000000;;;;;0
2025;42;SC;9;4;302662;2;1;D8;B;3;2;0.022530000000000;729.985870000000000;0.149230000000000;;;;;0
2025;42;SC;17;6;250306;2;1;D10;;1;3;0.026260000000000;;;673.694710000000000;;;;0
2025;42;SC;17;5;250305;2;1;D10;;1;3;0.018050000000000;;;774.917080000000000;;;;0
2025;42;SC;17;4;250304;2;1;D10;;1;3;0.022220000000000;;;609.231660000000000;783.511710000000000;;;0
2025;42;SC;17;2;250302;2;1;D10;;1;3;0.018960000000000;;;759.130710000000000;;;;0
2025;42;SC;17;1;250301;2;1;D10;;1;3;0.022980000000000;;;546.978770000000000;617.590260000000000;;;0
2025;42;SC;16;1;250106;2;1;D9;;2;3;0.035320000000000;;;626.142230000000000;637.638480000000000;689.468890000000000;718.402630000000000;0
2025;42;SC;12;1;250104;2;1;D1;;2;3;0.031950000000000;;;632.453560000000000;640.561720000000000;684.435780000000000;709.523210000000000;0
2025;42;SC;15;1;250103;2;1;D1;;2;3;0.025710000000000;;;567.343370000000000;578.717180000000000;599.460200000000000;634.973990000000000;0
2025;42;SC;13;1;250102;2;1;D1;;2;3;0.030850000000000;;;604.988640000000000;613.074090000000000;629.279890000000000;663.816870000000000;0
2025;42;SC;6;3;208267;2;1;D7;D;3;2;0.015220000000000;843.354420000000000;0.116960000000000;;;;;0
2025;42;SC;1;6;206676;2;1;D1;B;3;2;0.013340000000000;841.904440000000000;0.194310000000000;;;;;0
2025;42;SC;3;7;206506;2;1;D3;B;3;2;0.029770000000000;621.058140000000000;0.170980000000000;;;;;0
2025;42;SC;6;1;206406;2;1;D5;C;3;2;0.046700000000000;725.816550000000000;0.210380000000000;;;;;0
2025;42;SC;1;3;206316;2;1;D3;A;3;2;0.028480000000000;616.187370000000000;0.183750000000000;;;;;0
2025;42;SC;5;4;202124;2;1;D6;A;3;2;0.043450000000000;728.176860000000000;0.251640000000000;;;;;0
2025;42;SC;4;2;200846;2;1;D4;C;3;2;0.026000000000000;764.477980000000000;0.174730000000000;;;;;0
2025;42;SC;2;3;117537;2;1;D3;C;3;2;0.071710000000000;698.435290000000000;0.264330000000000;;;;;1
2025;42;SC;3;1;117535;2;1;D2;D;3;2;0.039590000000000;659.808770000000000;0.064480000000000;;;;;1
2025;42;SC;3;2;117534;2;1;D1;B;3;2;0.019800000000000;613.221470000000000;0.187240000000000;;;;;1
2025;42;SC;3;6;117512;2;1;D6;D;3;2;0.020010000000000;814.223440000000000;0.111010000000000;;;;;1
2025;42;SC;3;5;117496;2;1;D1;C;3;2;0.033710000000000;651.362080000000000;0.086780000000000;;;;;1
2025;42;SC;2;4;117492;2;1;D5;C;3;2;0.026450000000000;745.839840000000000;0.229700000000000;;;;;1
2025;42;SC;1;1;117484;2;1;D2;B;3;2;0.029850000000000;618.713900000000000;0.106600000000000;;;;;1
2025;42;SC;3;3;117482;2;1;D5;D;3;2;0.034380000000000;751.669690000000000;0.175800000000000;;;;;1
2025;42;SC;11;1;250101;2;1;D1;;2;3;0.029380000000000;;;603.396270000000000;610.530380000000000;623.793000000000000;665.970510000000000;0
2025;42;SC;1;4;117478;2;1;D2;C;3;2;0.043120000000000;657.772590000000000;0.112290000000000;;;;;1
2025;42;SC;1;2;117474;2;1;D1;C;3;2;0.027600000000000;676.112640000000000;0.083530000000000;;;;;1
2025;42;SC;1;7;117472;2;1;D2;D;3;2;0.046610000000000;654.806690000000000;0.076510000000000;;;;;1
2025;42;SC;1;5;117443;2;1;D8;D;3;2;0.031330000000000;717.888460000000000;0.149420000000000;;;;;1
2025;42;SC;1;8;117442;2;1;D3;B;3;2;0.040230000000000;679.382170000000000;0.325150000000000;;;;;1
2025;42;SC;2;8;117434;2;1;D3;B;3;2;0.055460000000000;708.748630000000000;0.378710000000000;;;;;1
2025;42;SC;3;8;117416;2;1;D1;A;3;2;0.023300000000000;649.756400000000000;0.115840000000000;;;;;1
2025;42;SC;2;6;117413;2;1;D7;D;3;2;0.022170000000000;771.864190000000000;0.146790000000000;;;;;1
2025;42;SC;14;1;250105;2;1;D9;;2;3;0.034030000000000;;;643.429000000000000;667.351240000000000;706.567840000000000;739.493600000000000;0
2025;42;SC;17;3;250303;2;1;D10;;1;3;0.016540000000000;;;636.113150000000000;;;;0
2025;42;SC;2;2;117411;2;1;D1;B;3;2;0.025230000000000;623.313180000000000;0.106540000000000;;;;;1
2025;42;SC;3;4;117404;2;1;D2;A;3;2;0.050980000000000;664.132130000000000;0.316640000000000;;;;;1
2025;42;SC;2;7;117353;2;1;D1;C;3;2;0.024560000000000;693.798340000000000;0.137720000000000;;;;;1
2025;42;SC;2;1;117351;2;1;D2;A;3;2;0.034980000000000;632.421980000000000;0.107470000000000;;;;;1
2025;42;SC;10;1;577381;2;1;D1;C;3;2;0.028230000000000;677.086680000000000;0.162610000000000;;;;;0
2025;42;SC;2;5;117350;2;1;D2;A;3;2;0.035970000000000;631.354300000000000;0.106530000000000;;;;;1
2025;42;SC;4;3;101364;2;1;D8;A;3;2;0.033610000000000;719.652040000000000;0.246050000000000;;;;;0
2025;42;SC;7;3;100525;2;1;D4;D;3;2;0.023590000000000;778.292990000000000;0.157000000000000;;;;;0
2025;42;SC;9;1;68514;2;1;D1;A;3;2;0.035180000000000;670.457870000000000;0.242510000000000;;;;;0
2025;42;SC;10;4;808290;2;1;D4;B;3;2;0.034350000000000;742.581950000000000;0.219930000000000;;;;;0
2025;42;SC;5;2;58219;2;1;D3;A;3;2;0.051380000000000;706.954570000000000;0.227350000000000;;;;;0
2025;42;SC;8;2;57910;2;1;D2;B;3;2;0.046220000000000;689.615160000000000;0.241940000000000;;;;;0
2025;42;SC;7;4;57846;2;1;D8;B;3;2;0.025870000000000;728.276590000000000;0.161980000000000;;;;;0
2025;42;SC;4;4;57844;2;1;D5;A;3;2;0.050480000000000;737.234130000000000;0.253020000000000;;;;;0
2025;42;SC;6;2;57838;2;1;D2;B;3;2;0.030750000000000;673.417120000000000;0.142910000000000;;;;;0
2025;42;SC;7;2;57737;2;1;D8;D;3;2;0.054940000000000;702.454470000000000;0.223790000000000;;;;;0
2025;42;SC;10;3;57735;2;1;D3;A;3;2;0.017250000000000;686.755640000000000;0.152810000000000;;;;;0
2025;42;SC;5;1;57732;2;1;D6;D;3;2;0.033760000000000;722.454490000000000;0.136820000000000;;;;;0
2025;42;SC;8;3;57689;2;1;D1;B;3;2;0.015590000000000;700.904200000000000;0.233800000000000;;;;;0
2025;42;SC;4;1;57685;2;1;D1;D;3;2;0.033470000000000;700.719700000000000;0.145160000000000;;;;;0
2025;42;SC;9;2;57684;2;1;D8;C;3;2;0.024240000000000;670.722160000000000;0.128870000000000;;;;;0
2025;50;MS;3;1;117535;2;1;D02;D;3;2;0.039590000000000;659.808770000000000;0.064480000000000;;;;;1
2025;50;MS;3;2;117534;2;1;D01;B;3;2;0.019800000000000;613.221470000000000;0.187240000000000;;;;;1
2025;50;MS;3;6;117512;2;1;D06;D;3;2;0.019390000000000;782.808430000000000;0.160890000000000;;;;;1
2025;50;MS;2;4;117492;2;1;D05;C;3;2;0.026450000000000;745.839840000000000;0.229700000000000;;;;;1
2025;50;MS;1;1;117484;2;1;D02;B;3;2;0.029850000000000;618.713900000000000;0.106600000000000;;;;;1
2025;50;MS;3;3;117482;2;1;D05;D;3;2;0.034380000000000;751.669690000000000;0.175800000000000;;;;;1
2025;50;MS;1;4;117478;2;1;D02;C;3;2;0.043120000000000;657.772590000000000;0.112290000000000;;;;;1
2025;50;MS;1;2;117474;2;1;D01;C;3;2;0.027600000000000;676.112640000000000;0.083530000000000;;;;;1
2025;50;MS;1;7;117472;2;1;D02;D;3;2;0.046610000000000;654.806690000000000;0.076510000000000;;;;;1
2025;50;MS;1;5;117443;2;1;D08;D;3;2;0.031330000000000;717.888460000000000;0.149420000000000;;;;;1
2025;50;MS;2;8;117434;2;1;D03;B;3;2;0.055460000000000;708.748630000000000;0.378710000000000;;;;;1
2025;50;MS;3;8;117416;2;1;D01;A;3;2;0.023300000000000;649.756400000000000;0.115840000000000;;;;;1
2025;50;MS;2;6;117413;2;1;D07;D;3;2;0.019000000000000;719.929640000000000;0.158860000000000;;;;;1
2025;50;MS;3;4;117404;2;1;D02;A;3;2;0.050980000000000;664.132130000000000;0.316640000000000;;;;;1
2025;50;MS;2;7;117353;2;1;D01;C;3;2;0.035120000000000;684.711150000000000;0.214000000000000;;;;;1
2025;50;MS;2;1;117351;2;1;D02;A;3;2;0.034980000000000;632.421980000000000;0.107470000000000;;;;;1
2025;50;MS;5;4;65;2;1;D08;C;3;2;0.039400000000000;763.736210000000000;0.155470000000000;;;;;0
2025;50;MS;6;2;64;2;1;D08;C;3;2;0.040930000000000;771.529550000000000;0.191570000000000;;;;;0
2025;50;MS;4;3;63;2;1;D08;B;3;2;0.032070000000000;756.082550000000000;0.261280000000000;;;;;0
2025;50;MS;4;4;62;2;1;D04;A;3;2;0.041590000000000;802.145350000000000;0.232120000000000;;;;;0
2025;50;MS;1;6;61;2;1;D01;B;3;2;0.015420000000000;823.614710000000000;0.261000000000000;;;;;0
2025;50;MS;3;7;60;2;1;D03;B;3;2;0.028540000000000;638.736730000000000;0.223350000000000;;;;;0
2025;50;MS;4;1;59;2;1;D05;C;3;2;0.055920000000000;742.098230000000000;0.204170000000000;;;;;0
2025;50;MS;5;3;57;2;1;D07;D;3;2;0.045850000000000;769.689110000000000;0.155830000000000;;;;;0
2025;50;MS;5;1;56;2;1;D05;D;3;2;0.025710000000000;769.734050000000000;0.111560000000000;;;;;0
2025;50;MS;5;2;55;2;1;D06;A;3;2;0.045820000000000;740.451220000000000;0.272610000000000;;;;;0
2025;50;MS;6;4;51;2;1;D04;A;3;2;0.045090000000000;732.852560000000000;0.246880000000000;;;;;0
2025;50;MS;9;2;50;2;1;D04;D;3;2;0.029480000000000;784.379570000000000;0.124380000000000;;;;;0
2025;50;MS;10;2;49;2;1;D07;B;3;2;0.019730000000000;789.782120000000000;0.232820000000000;;;;;0
2025;50;MS;8;2;47;2;1;D04;C;3;2;0.053230000000000;792.455490000000000;0.178690000000000;;;;;0
2025;50;MS;9;4;46;2;1;D06;B;3;2;0.029500000000000;747.359440000000000;0.251110000000000;;;;;0
2025;50;MS;10;1;45;2;1;D08;B;3;2;0.034890000000000;787.607610000000000;0.301270000000000;;;;;0
2025;50;MS;7;3;48;2;1;D04;B;3;2;0.050080000000000;765.058350000000000;0.362070000000000;;;;;0
2025;50;MS;9;1;44;2;1;D05;B;3;2;0.041600000000000;744.130400000000000;0.281460000000000;;;;;0
2025;50;MS;8;4;43;2;1;D08;D;3;2;0.037740000000000;774.558080000000000;0.154030000000000;;;;;0
2025;50;MS;7;4;42;2;1;D07;D;3;2;0.034430000000000;790.629360000000000;0.164020000000000;;;;;0
2025;50;MS;9;3;41;2;1;D07;A;3;2;0.033520000000000;753.665640000000000;0.174550000000000;;;;;0
2025;50;MS;6;3;54;2;1;D07;D;3;2;0.020290000000000;793.788510000000000;0.108390000000000;;;;;0
2025;50;MS;7;2;40;2;1;D08;C;3;2;0.048770000000000;773.743440000000000;0.175510000000000;;;;;0
2025;50;MS;8;1;39;2;1;D05;D;3;2;0.053260000000000;737.728390000000000;0.153330000000000;;;;;0
2025;50;MS;1;3;58;2;1;D03;A;3;2;0.031190000000000;633.004510000000000;0.235760000000000;;;;;0
2025;50;MS;8;3;38;2;1;D06;B;3;2;0.052430000000000;759.415910000000000;0.273590000000000;;;;;0
2025;50;MS;10;4;37;2;1;D06;C;3;2;0.035390000000000;822.035130000000000;0.234220000000000;;;;;0
2025;50;MS;6;1;36;2;1;D05;D;3;2;0.053390000000000;736.403050000000000;0.144420000000000;;;;;0
2025;50;MS;4;2;35;2;1;D06;D;3;2;0.054440000000000;763.245800000000000;0.147560000000000;;;;;0
2025;50;MS;10;3;34;2;1;D04;C;3;2;0.069460000000000;762.539040000000000;0.217720000000000;;;;;0
2025;50;MS;7;1;33;2;1;D05;C;3;2;0.032720000000000;770.456810000000000;0.183770000000000;;;;;0
2025;50;MS;2;5;117350;2;1;D02;A;3;2;0.035970000000000;631.354300000000000;0.106530000000000;;;;;1
2025;50;MS;13;2;32;2;1;D09;;2;3;0.041090000000000;;;684.349740000000000;695.826070000000000;714.954670000000000;751.477710000000000;0
2025;50;MS;11;2;31;2;1;D09;;2;3;0.045630000000000;;;678.047450000000000;695.832160000000000;711.220300000000000;739.722690000000000;0
2025;50;MS;12;1;30;2;1;D09;;2;3;0.039090000000000;;;663.065530000000000;676.406600000000000;694.399550000000000;726.794380000000000;0
2025;50;MS;13;1;29;2;1;D09;;2;3;0.042930000000000;;;664.958600000000000;678.397100000000000;691.076730000000000;712.280050000000000;0
2025;50;MS;11;1;28;2;1;D09;;2;3;0.035340000000000;;;652.673760000000000;663.945130000000000;676.388220000000000;712.171380000000000;0
2025;50;MS;11;9;27;2;1;D10;;1;3;0.059310000000000;;;743.209750000000000;778.025310000000000;;;0
2025;50;MS;12;9;27;2;1;D10;;1;3;0.059310000000000;;;743.209750000000000;778.025310000000000;;;0
